Rank,University,Lowest Place,#
1,Ain Shams University,24th,1
2,Alexandria University,N/A,0
3,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
4,Cairo University,N/A,0
5,Helwan University (‏جامعة حلوان),N/A,0
6,Mansoura University,N/A,0
