Acceleration - Average Points,196th,0.7,
Acceleration - Best Result,162nd,15th,x1
Acceleration - Total,200th,3.5,
AutoX - Average Points,206th,0.9,
AutoX - Best Result,153rd,10th,x1
AutoX - Total,207th,4.5,
Business Presentation - Average Points,104th,56.26,
Business Presentation - Best Result,182nd,8th,x1
Business Presentation - Total,145th,281.3,
Cost - Average Points,202nd,52.03,
Cost - Best Result,260th,21st,x1
Cost - Total,155th,260.15,
Engineering Design - Average Points,142nd,78.58,
Engineering Design - Best Result,238th,18th,x1
Engineering Design - Total,150th,392.89,
Points - Average Points,213th,176.6,
Points - Total,184th,883,
