Acceleration - Average Points,61st,24.88,
Acceleration - Best Result,61st,3rd,x1
Acceleration - Total,38th,422.91,
AutoX - Average Points,75th,28.61,
AutoX - Best Result,46th,2nd,x1
AutoX - Total,37th,486.35,
Business Presentation - Average Points,267th,31.93,
Business Presentation - Best Result,167th,9th,x1
Business Presentation - Total,68th,542.84,
Cost - Average Points,143rd,58.56,
Cost - Best Result,110th,5th,x1
Cost - Total,42nd,995.45,
Endurance - Average Points,94th,29.73,
Endurance - Best Result,45th,2nd,x1
Endurance - Total,58th,505.43,
Engineering Design - Average Points,94th,85.39,
Engineering Design - Best Result,56th,3rd,x1
Engineering Design - Total,41st,1451.61,
Fuel - Average Points,126th,13.2,
Fuel - Best Result,108th,3rd,x1
Fuel - Total,65th,224.4,
Points - Average Points,102nd,286.59,
Points - Total,45th,4872,
Skidpad - Average Points,59th,22.52,
Skidpad - Best Result,39th,2nd,x2
Skidpad - Total,35th,382.88,
