Acceleration - Average Points,50th,28.84,
Acceleration - Best Result,43rd,2nd,x1
Acceleration - Total,48th,317.24,
AutoX - Average Points,69th,33.63,
AutoX - Best Result,26th,1st,x1
AutoX - Total,49th,369.9,
Business Presentation - Average Points,170th,48.79,
Business Presentation - Best Result,79th,3rd,x1
Business Presentation - Total,69th,536.71,
Cost - Average Points,174th,49.62,
Cost - Best Result,158th,9th,x1
Cost - Total,70th,545.85,
Endurance - Average Points,47th,72.02,
Endurance - Best Result,57th,3rd,x1
Endurance - Total,43rd,792.22,
Engineering Design - Average Points,29th,111.14,
Engineering Design - Best Result,86th,5th,x1
Engineering Design - Total,50th,1222.5,
Fuel - Average Points,84th,27.09,
Fuel - Best Result,78th,2nd,x1
Fuel - Total,53rd,298.04,
Points - Average Points,52nd,390.55,
Points - Total,51st,4296,
Skidpad - Average Points,71st,19.16,
Skidpad - Best Result,108th,7th,x1
Skidpad - Total,55th,210.81,
