Acceleration - Average Points,78th,24.27,
Acceleration - Best Result,16th,1st,x2
Acceleration - Total,19th,898.15,
AutoX - Average Points,89th,29.99,
AutoX - Best Result,46th,2nd,x1
AutoX - Total,21st,1109.62,
Business Presentation - Average Points,91st,57.79,
Business Presentation - Best Result,38th,1st,x1
Business Presentation - Total,8th,2138.24,
Cost - Average Points,143rd,63.22,
Cost - Best Result,98th,3rd,x1
Cost - Total,12th,2339.16,
Endurance - Average Points,105th,35.47,
Endurance - Best Result,50th,2nd,x1
Endurance - Total,32nd,1312.51,
Engineering Design - Average Points,50th,106.83,
Engineering Design - Best Result,28th,1st,x1
Engineering Design - Total,10th,3952.57,
Fuel - Average Points,103rd,21.9,
Fuel - Best Result,92nd,2nd,x1
Fuel - Total,24th,810.39,
Points - Average Points,76th,362.76,
Points - Total,16th,13422,
Skidpad - Average Points,50th,27.98,
Skidpad - Best Result,15th,1st,x2
Skidpad - Total,13th,1035.36,
