Acceleration - Average Points,10th,59.44,
Acceleration - Best Result,75th,5th,x1
Acceleration - Total,51st,237.77,
AutoX - Average Points,50th,39.88,
AutoX - Best Result,77th,5th,x1
AutoX - Total,76th,159.53,
Business Presentation - Average Points,80th,59.35,
Business Presentation - Best Result,81st,4th,x2
Business Presentation - Total,112th,237.39,
Cost - Average Points,219th,38.01,
Cost - Best Result,209th,18th,x1
Cost - Total,139th,152.05,
Endurance - Average Points,11th,156.19,
Endurance - Best Result,78th,5th,x1
Endurance - Total,44th,624.76,
Engineering Design - Average Points,140th,71.88,
Engineering Design - Best Result,187th,16th,x1
Engineering Design - Total,124th,287.5,
Fuel - Average Points,7th,81.37,
Fuel - Best Result,71st,2nd,x1
Fuel - Total,47th,325.46,
Points - Average Points,24th,530.25,
Points - Total,76th,2121,
Skidpad - Average Points,36th,31.67,
Skidpad - Best Result,49th,3rd,x1
Skidpad - Total,71st,126.66,
