Acceleration - Average Points,132nd,11.63,
Acceleration - Best Result,168th,17th,x2
Acceleration - Total,144th,46.53,
AutoX - Average Points,72nd,36.78,
AutoX - Best Result,149th,10th,x2
AutoX - Total,108th,147.13,
Business Presentation - Average Points,40th,64.22,
Business Presentation - Best Result,134th,5th,x1
Business Presentation - Total,154th,256.9,
Cost - Average Points,11th,88.93,
Cost - Best Result,29th,1st,x1
Cost - Total,130th,355.72,
Endurance - Average Points,114th,29.93,
Endurance - Best Result,182nd,17th,x1
Endurance - Total,136th,119.73,
Engineering Design - Average Points,86th,92.8,
Engineering Design - Best Result,112th,6th,x1
Engineering Design - Total,157th,371.2,
Fuel - Average Points,116th,18.75,
Fuel - Best Result,33rd,1st,x1
Fuel - Total,153rd,75.0,
Points - Average Points,80th,354.75,
Points - Total,146th,1419,
Skidpad - Average Points,125th,11.84,
Skidpad - Best Result,108th,6th,x1
Skidpad - Total,142nd,47.35,
