Acceleration - Average Points,42nd,31.74,
Acceleration - Best Result,51st,2nd,x1
Acceleration - Total,78th,158.7,
AutoX - Average Points,43rd,43.12,
AutoX - Best Result,49th,2nd,x1
AutoX - Total,77th,215.6,
Business Presentation - Average Points,135th,52.85,
Business Presentation - Best Result,192nd,12th,x2
Business Presentation - Total,124th,264.25,
Cost - Average Points,114th,64.16,
Cost - Best Result,87th,3rd,x1
Cost - Total,114th,320.8,
Endurance - Average Points,65th,57.8,
Endurance - Best Result,31st,1st,x1
Endurance - Total,81st,289.0,
Engineering Design - Average Points,143rd,75.0,
Engineering Design - Best Result,78th,4th,x1
Engineering Design - Total,126th,375.0,
Fuel - Average Points,47th,37.92,
Fuel - Best Result,58th,1st,x1
Fuel - Total,73rd,189.6,
Points - Average Points,58th,376.4,
Points - Total,94th,1882,
Skidpad - Average Points,80th,17.72,
Skidpad - Best Result,77th,4th,x1
Skidpad - Total,90th,88.6,
