Business Presentation - Average Points,281st,23.4,
Business Presentation - Best Result,247th,22nd,x1
Business Presentation - Total,282nd,23.4,
Cost - Average Points,231st,35.1,
Cost - Best Result,234th,22nd,x1
Cost - Total,261st,35.1,
Engineering Design - Average Points,273rd,29.0,
Engineering Design - Best Result,233rd,24th,x1
Engineering Design - Total,281st,29.0,
Points - Average Points,287th,38.0,
Points - Total,287th,38,
