Acceleration - Average Points,79th,23.69,
Acceleration - Best Result,41st,2nd,x1
Acceleration - Total,29th,663.29,
AutoX - Average Points,76th,35.99,
AutoX - Best Result,19th,1st,x1
AutoX - Total,25th,1007.85,
Business Presentation - Average Points,47th,63.54,
Business Presentation - Best Result,26th,1st,x1
Business Presentation - Total,13th,1779.01,
Cost - Average Points,44th,79.27,
Cost - Best Result,7th,1st,x3
Cost - Total,14th,2219.7,
Endurance - Average Points,115th,29.21,
Endurance - Best Result,63rd,3rd,x1
Endurance - Total,48th,817.79,
Engineering Design - Average Points,49th,107.18,
Engineering Design - Best Result,36th,2nd,x1
Engineering Design - Total,22nd,3001.03,
Fuel - Average Points,96th,24.38,
Fuel - Best Result,6th,1st,x3
Fuel - Total,28th,682.76,
Points - Average Points,63rd,387.5,
Points - Total,24th,10850,
Skidpad - Average Points,37th,31.14,
Skidpad - Best Result,21st,1st,x1
Skidpad - Total,18th,871.91,
