Acceleration - Average Points,127th,2.25,
Acceleration - Best Result,97th,7th,x1
Acceleration - Total,131st,4.5,
AutoX - Average Points,134th,3.25,
AutoX - Best Result,85th,6th,x1
AutoX - Total,146th,6.5,
Business Presentation - Average Points,155th,50.78,
Business Presentation - Best Result,148th,9th,x1
Business Presentation - Total,171st,101.56,
Cost - Average Points,61st,74.13,
Cost - Best Result,81st,4th,x1
Cost - Total,141st,148.27,
Endurance - Average Points,95th,22.12,
Endurance - Best Result,60th,4th,x1
Endurance - Total,118th,44.23,
Engineering Design - Average Points,44th,105.36,
Engineering Design - Best Result,110th,8th,x1
Engineering Design - Total,144th,210.72,
Fuel - Average Points,23rd,50.0,
Fuel - Best Result,20th,1st,x1
Fuel - Total,86th,100.0,
Points - Average Points,85th,318.5,
Points - Total,147th,637,
Skidpad - Average Points,101st,10.65,
Skidpad - Best Result,66th,5th,x1
Skidpad - Total,121st,21.3,
