Acceleration - Average Points,149th,7.2,
Acceleration - Best Result,149th,11th,x1
Acceleration - Total,168th,21.6,
AutoX - Average Points,109th,23.9,
AutoX - Best Result,173rd,13th,x1
AutoX - Total,148th,71.7,
Business Presentation - Average Points,207th,47.5,
Business Presentation - Best Result,272nd,19th,x1
Business Presentation - Total,218th,142.5,
Cost - Average Points,29th,82.0,
Cost - Best Result,137th,5th,x1
Cost - Total,163rd,246.0,
Endurance - Average Points,61st,70.53,
Endurance - Best Result,90th,4th,x1
Endurance - Total,118th,211.6,
Engineering Design - Average Points,143rd,78.33,
Engineering Design - Best Result,218th,15th,x1
Engineering Design - Total,194th,235.0,
Fuel - Average Points,73rd,31.1,
Fuel - Best Result,122nd,3rd,x1
Fuel - Total,140th,93.3,
Points - Average Points,93rd,338.33,
Points - Total,171st,1015,
Skidpad - Average Points,187th,1.17,
Skidpad - Best Result,177th,18th,x1
Skidpad - Total,195th,3.5,
