Acceleration - Average Points,123rd,3.0,
Acceleration - Best Result,142nd,55th,x1
Acceleration - Total,127th,9.0,
AutoX - Average Points,101st,13.08,
AutoX - Best Result,155th,60th,x1
AutoX - Total,119th,39.23,
Business Presentation - Average Points,227th,41.77,
Business Presentation - Best Result,205th,15th,x1
Business Presentation - Total,152nd,125.31,
Cost - Average Points,263rd,12.62,
Cost - Best Result,268th,62nd,x1
Cost - Total,242nd,37.86,
Endurance - Average Points,152nd,0.67,
Endurance - Best Result,154th,63rd,x1
Endurance - Total,153rd,2.0,
Engineering Design - Average Points,257th,32.33,
Engineering Design - Best Result,278th,73rd,x1
Engineering Design - Total,185th,97.0,
Points - Average Points,248th,109.0,
Points - Total,176th,327,
Skidpad - Average Points,115th,6.69,
Skidpad - Best Result,142nd,51st,x1
Skidpad - Total,123rd,20.08,
