Acceleration - Average Points,162nd,4.63,
Acceleration - Best Result,88th,4th,x1
Acceleration - Total,165th,23.13,
AutoX - Average Points,155th,7.59,
AutoX - Best Result,117th,6th,x1
AutoX - Total,172nd,37.96,
Business Presentation - Average Points,7th,77.81,
Business Presentation - Best Result,100th,3rd,x1
Business Presentation - Total,113th,389.05,
Cost - Average Points,23rd,82.69,
Cost - Best Result,74th,2nd,x1
Cost - Total,117th,413.46,
Engineering Design - Average Points,83rd,93.16,
Engineering Design - Best Result,98th,5th,x1
Engineering Design - Total,129th,465.82,
Fuel - Average Points,137th,13.49,
Fuel - Best Result,135th,4th,x1
Fuel - Total,156th,67.46,
Points - Average Points,117th,288.6,
Points - Total,142nd,1443,
Skidpad - Average Points,194th,0.7,
Skidpad - Best Result,139th,8th,x1
Skidpad - Total,194th,3.5,
