Acceleration - Average Points,101st,13.48,
Acceleration - Best Result,54th,3rd,x1
Acceleration - Total,95th,94.35,
AutoX - Average Points,130th,8.61,
AutoX - Best Result,113th,7th,x1
AutoX - Total,130th,60.25,
Business Presentation - Average Points,80th,58.83,
Business Presentation - Best Result,51st,2nd,x1
Business Presentation - Total,79th,411.79,
Cost - Average Points,204th,43.49,
Cost - Best Result,144th,8th,x1
Cost - Total,120th,304.4,
Endurance - Average Points,149th,3.57,
Endurance - Best Result,145th,11th,x1
Endurance - Total,148th,25.0,
Engineering Design - Average Points,176th,63.31,
Engineering Design - Best Result,83rd,5th,x1
Engineering Design - Total,110th,443.2,
Fuel - Average Points,132nd,11.98,
Fuel - Best Result,139th,8th,x1
Fuel - Total,140th,83.89,
Points - Average Points,144th,208.43,
Points - Total,113th,1459,
Skidpad - Average Points,103rd,11.49,
Skidpad - Best Result,126th,9th,x1
Skidpad - Total,95th,80.45,
