Acceleration - Average Points,202nd,0.39,
Acceleration - Best Result,152nd,12th,x1
Acceleration - Total,203rd,3.5,
AutoX - Average Points,208th,0.5,
AutoX - Best Result,145th,9th,x1
AutoX - Total,208th,4.5,
Business Presentation - Average Points,149th,52.42,
Business Presentation - Best Result,154th,6th,x1
Business Presentation - Total,92nd,471.82,
Cost - Average Points,159th,60.31,
Cost - Best Result,206th,12th,x1
Cost - Total,94th,542.76,
Engineering Design - Average Points,206th,64.67,
Engineering Design - Best Result,199th,13th,x1
Engineering Design - Total,113th,582.0,
Points - Average Points,212th,176.67,
Points - Total,133rd,1590,
