AutoX - Average Points,130th,3.75,
AutoX - Best Result,147th,27th,x1
AutoX - Total,144th,7.5,
Business Presentation - Average Points,272nd,28.15,
Business Presentation - Best Result,281st,50th,x1
Business Presentation - Total,226th,56.3,
Cost - Average Points,247th,24.0,
Cost - Best Result,238th,29th,x1
Cost - Total,232nd,48.0,
Endurance - Average Points,126th,5.5,
Endurance - Best Result,146th,26th,x1
Endurance - Total,141st,11.0,
Engineering Design - Average Points,232nd,44.5,
Engineering Design - Best Result,259th,41st,x1
Engineering Design - Total,194th,89.0,
Points - Average Points,252nd,102.5,
Points - Total,205th,205,
