Acceleration - Average Points,23rd,45.7,
Acceleration - Best Result,51st,3rd,x1
Acceleration - Total,85th,91.4,
AutoX - Average Points,32nd,55.95,
AutoX - Best Result,63rd,4th,x1
AutoX - Total,91st,111.9,
Business Presentation - Average Points,20th,68.85,
Business Presentation - Best Result,51st,2nd,x1
Business Presentation - Total,144th,137.7,
Cost - Average Points,14th,85.3,
Cost - Best Result,52nd,2nd,x1
Cost - Total,131st,170.6,
Endurance - Average Points,125th,5.5,
Endurance - Best Result,77th,5th,x1
Endurance - Total,140th,11.0,
Engineering Design - Average Points,147th,70.0,
Engineering Design - Best Result,144th,11th,x2
Engineering Design - Total,166th,140.0,
Fuel - Average Points,24th,50.0,
Fuel - Best Result,32nd,1st,x1
Fuel - Total,89th,100.0,
Points - Average Points,47th,409.5,
Points - Total,135th,819,
Skidpad - Average Points,45th,27.95,
Skidpad - Best Result,59th,4th,x1
Skidpad - Total,100th,55.9,
