Acceleration - Average Points,171st,3.0,
Acceleration - Best Result,194th,26th,x1
Acceleration - Total,179th,9.0,
Business Presentation - Average Points,141st,53.37,
Business Presentation - Best Result,198th,10th,x1
Business Presentation - Total,208th,160.1,
Cost - Average Points,56th,76.9,
Cost - Best Result,125th,5th,x1
Cost - Total,171st,230.7,
Endurance - Average Points,73rd,58.8,
Endurance - Best Result,179th,14th,x1
Endurance - Total,122nd,176.4,
Engineering Design - Average Points,212th,63.33,
Engineering Design - Best Result,264th,24th,x1
Engineering Design - Total,216th,190.0,
Fuel - Average Points,117th,17.9,
Fuel - Best Result,156th,7th,x1
Fuel - Total,159th,53.7,
Points - Average Points,120th,283.0,
Points - Total,188th,849,
Skidpad - Average Points,132nd,9.63,
Skidpad - Best Result,186th,24th,x1
Skidpad - Total,162nd,28.9,
