Acceleration - Average Points,199th,0.58,
Acceleration - Best Result,177th,19th,x1
Acceleration - Total,198th,3.5,
AutoX - Average Points,198th,1.5,
AutoX - Best Result,190th,19th,x1
AutoX - Total,194th,9.0,
Business Presentation - Average Points,199th,48.05,
Business Presentation - Best Result,164th,7th,x1
Business Presentation - Total,143rd,288.29,
Cost - Average Points,47th,78.41,
Cost - Best Result,32nd,1st,x1
Cost - Total,107th,470.46,
Endurance - Average Points,195th,2.33,
Endurance - Best Result,137th,8th,x1
Endurance - Total,188th,14.0,
Engineering Design - Average Points,176th,72.12,
Engineering Design - Best Result,39th,2nd,x1
Engineering Design - Total,143rd,432.75,
Points - Average Points,192nd,188.83,
Points - Total,160th,1133,
