AutoX - Average Points,61st,36.12,
AutoX - Best Result,111th,7th,x2
AutoX - Total,92nd,144.5,
Business Presentation - Average Points,165th,49.5,
Business Presentation - Best Result,148th,7th,x1
Business Presentation - Total,145th,198.01,
Cost - Average Points,214th,39.97,
Cost - Best Result,130th,6th,x1
Cost - Total,164th,159.9,
Endurance - Average Points,150th,3.5,
Endurance - Best Result,106th,6th,x1
Endurance - Total,156th,14.0,
Engineering Design - Average Points,114th,80.78,
Engineering Design - Best Result,80th,5th,x2
Engineering Design - Total,141st,323.1,
Points - Average Points,129th,235.75,
Points - Total,151st,943,
Skidpad - Average Points,51st,25.62,
Skidpad - Best Result,63rd,3rd,x1
Skidpad - Total,87th,102.5,
