Business Presentation - Average Points,90th,58.17,
Business Presentation - Best Result,111th,5th,x1
Business Presentation - Total,131st,174.5,
Cost - Average Points,79th,71.1,
Cost - Best Result,91st,4th,x1
Cost - Total,118th,213.3,
Endurance - Average Points,136th,3.67,
Endurance - Best Result,131st,10th,x1
Endurance - Total,142nd,11.0,
Engineering Design - Average Points,50th,103.33,
Engineering Design - Best Result,44th,2nd,x1
Engineering Design - Total,115th,310.0,
Fuel - Average Points,67th,31.0,
Fuel - Best Result,122nd,7th,x1
Fuel - Total,109th,93.0,
Points - Average Points,102nd,267.0,
Points - Total,136th,801,
