Acceleration - Average Points,161st,4.84,
Acceleration - Best Result,111th,6th,x1
Acceleration - Total,142nd,48.35,
AutoX - Average Points,176th,3.8,
AutoX - Best Result,106th,5th,x1
AutoX - Total,171st,38.0,
Business Presentation - Average Points,69th,61.03,
Business Presentation - Best Result,19th,1st,x2
Business Presentation - Total,73rd,610.33,
Cost - Average Points,137th,63.87,
Cost - Best Result,133rd,5th,x1
Cost - Total,81st,638.65,
Endurance - Average Points,203rd,0.9,
Endurance - Best Result,169th,11th,x1
Endurance - Total,200th,9.0,
Engineering Design - Average Points,192nd,68.38,
Engineering Design - Best Result,156th,9th,x1
Engineering Design - Total,102nd,683.8,
Points - Average Points,197th,185.7,
Points - Total,123rd,1857,
