Business Presentation - Average Points,206th,44.53,
Business Presentation - Best Result,270th,37th,x1
Business Presentation - Total,260th,44.53,
Cost - Average Points,261st,13.0,
Cost - Best Result,274th,64th,x1
Cost - Total,265th,13.0,
Engineering Design - Average Points,256th,34.0,
Engineering Design - Best Result,281st,77th,x1
Engineering Design - Total,264th,34.0,
Points - Average Points,267th,76.0,
Points - Total,271st,76,
