Acceleration - Average Points,13th,55.86,
Acceleration - Best Result,13th,1st,x2
Acceleration - Total,51st,279.3,
AutoX - Average Points,6th,84.72,
AutoX - Best Result,30th,1st,x1
AutoX - Total,41st,423.58,
Business Presentation - Average Points,22nd,67.58,
Business Presentation - Best Result,34th,1st,x1
Business Presentation - Total,102nd,337.89,
Cost - Average Points,129th,61.76,
Cost - Best Result,68th,3rd,x2
Cost - Total,118th,308.82,
Endurance - Average Points,15th,138.76,
Endurance - Best Result,43rd,2nd,x1
Endurance - Total,49th,693.82,
Engineering Design - Average Points,7th,131.1,
Engineering Design - Best Result,28th,1st,x1
Engineering Design - Total,82nd,655.5,
Fuel - Average Points,52nd,36.76,
Fuel - Best Result,86th,2nd,x1
Fuel - Total,78th,183.78,
Points - Average Points,8th,623.8,
Points - Total,66th,3119,
Skidpad - Average Points,13th,47.03,
Skidpad - Best Result,34th,1st,x1
Skidpad - Total,53rd,235.15,
