Acceleration - Average Points,46th,32.45,
Acceleration - Best Result,94th,5th,x1
Acceleration - Total,131st,64.9,
AutoX - Average Points,53rd,45.45,
AutoX - Best Result,40th,2nd,x1
AutoX - Total,137th,90.9,
Business Presentation - Average Points,266th,41.35,
Business Presentation - Best Result,295th,27th,x1
Business Presentation - Total,279th,82.7,
Cost - Average Points,238th,44.5,
Cost - Best Result,288th,31st,x1
Cost - Total,257th,89.0,
Endurance - Average Points,161st,7.0,
Endurance - Best Result,146th,9th,x1
Endurance - Total,187th,14.0,
Engineering Design - Average Points,139th,79.5,
Engineering Design - Best Result,222nd,16th,x1
Engineering Design - Total,229th,159.0,
Points - Average Points,113th,295.5,
Points - Total,212th,591,
Skidpad - Average Points,25th,37.5,
Skidpad - Best Result,19th,1st,x1
Skidpad - Total,124th,75.0,
