Acceleration - Average Points,85th,18.46,
Acceleration - Best Result,155th,33rd,x1
Acceleration - Total,85th,129.22,
AutoX - Average Points,67th,34.11,
AutoX - Best Result,29th,1st,x1
AutoX - Total,74th,238.75,
Business Presentation - Average Points,255th,35.5,
Business Presentation - Best Result,164th,9th,x1
Business Presentation - Total,132nd,248.52,
Cost - Average Points,291st,-20.96,
Cost - Best Result,278th,62nd,x1
Cost - Total,292nd,-146.69,
Endurance - Average Points,87th,34.65,
Endurance - Best Result,166th,30th,x1
Endurance - Total,91st,242.54,
Engineering Design - Average Points,223rd,48.0,
Engineering Design - Best Result,270th,46th,x1
Engineering Design - Total,136th,336.0,
Fuel - Average Points,42nd,39.81,
Fuel - Best Result,85th,2nd,x1
Fuel - Total,60th,278.66,
Points - Average Points,169th,188.14,
Points - Total,121st,1317,
Skidpad - Average Points,140th,3.05,
Skidpad - Best Result,154th,28th,x1
Skidpad - Total,136th,21.38,
