Acceleration - Average Points,107th,16.61,
Acceleration - Best Result,140th,9th,x1
Acceleration - Total,90th,149.52,
AutoX - Average Points,88th,30.11,
AutoX - Best Result,32nd,1st,x1
AutoX - Total,77th,270.98,
Business Presentation - Average Points,268th,40.64,
Business Presentation - Best Result,169th,7th,x1
Business Presentation - Total,117th,365.75,
Cost - Average Points,324th,7.23,
Cost - Best Result,241st,17th,x1
Cost - Total,282nd,65.1,
Endurance - Average Points,141st,12.64,
Endurance - Best Result,194th,24th,x1
Endurance - Total,139th,113.74,
Engineering Design - Average Points,276th,44.78,
Engineering Design - Best Result,299th,37th,x1
Engineering Design - Total,148th,403.0,
Fuel - Average Points,128th,15.09,
Fuel - Best Result,145th,5th,x1
Fuel - Total,104th,135.84,
Points - Average Points,228th,163.22,
Points - Total,139th,1469,
Skidpad - Average Points,129th,10.08,
Skidpad - Best Result,189th,25th,x1
Skidpad - Total,110th,90.75,
