Acceleration - Average Points,156th,0.7,
Acceleration - Best Result,133rd,11th,x1
Acceleration - Total,156th,3.5,
AutoX - Average Points,170th,0.9,
AutoX - Best Result,140th,12th,x1
AutoX - Total,164th,4.5,
Business Presentation - Average Points,251st,36.24,
Business Presentation - Best Result,222nd,16th,x1
Business Presentation - Total,154th,181.2,
Cost - Average Points,230th,35.62,
Cost - Best Result,191st,14th,x1
Cost - Total,155th,178.1,
Engineering Design - Average Points,141st,75.2,
Engineering Design - Best Result,108th,7th,x1
Engineering Design - Total,125th,376.0,
Points - Average Points,212th,148.6,
Points - Total,159th,743,
