Business Presentation - Average Points,29th,67.57,
Business Presentation - Best Result,60th,2nd,x1
Business Presentation - Total,119th,202.7,
Cost - Average Points,195th,44.07,
Cost - Best Result,232nd,24th,x1
Cost - Total,151st,132.2,
Endurance - Average Points,113th,8.67,
Endurance - Best Result,106th,7th,x1
Endurance - Total,126th,26.0,
Engineering Design - Average Points,237th,42.33,
Engineering Design - Best Result,233rd,24th,x1
Engineering Design - Total,172nd,127.0,
Points - Average Points,236th,120.67,
Points - Total,166th,362,
