Acceleration - Average Points,42nd,33.1,
Acceleration - Best Result,48th,2nd,x1
Acceleration - Total,30th,661.93,
AutoX - Average Points,119th,20.32,
AutoX - Best Result,104th,5th,x1
AutoX - Total,51st,406.4,
Business Presentation - Average Points,161st,51.82,
Business Presentation - Best Result,138th,5th,x1
Business Presentation - Total,38th,1036.38,
Cost - Average Points,116th,66.61,
Cost - Best Result,11th,1st,x3
Cost - Total,42nd,1332.11,
Endurance - Average Points,128th,23.14,
Endurance - Best Result,86th,4th,x1
Endurance - Total,77th,462.84,
Engineering Design - Average Points,130th,81.77,
Engineering Design - Best Result,140th,8th,x1
Engineering Design - Total,42nd,1635.38,
Fuel - Average Points,64th,32.41,
Fuel - Best Result,48th,1st,x1
Fuel - Total,32nd,648.23,
Points - Average Points,100th,319.7,
Points - Total,42nd,6394,
Skidpad - Average Points,71st,21.46,
Skidpad - Best Result,68th,3rd,x1
Skidpad - Total,36th,429.13,
