Acceleration - Average Points,62nd,24.48,
Acceleration - Best Result,39th,2nd,x1
Acceleration - Total,22nd,709.88,
AutoX - Average Points,87th,23.99,
AutoX - Best Result,53rd,3rd,x1
AutoX - Total,27th,695.68,
Business Presentation - Average Points,131st,53.41,
Business Presentation - Best Result,49th,2nd,x1
Business Presentation - Total,16th,1548.89,
Cost - Average Points,124th,62.53,
Cost - Best Result,75th,3rd,x1
Cost - Total,19th,1813.47,
Endurance - Average Points,66th,57.27,
Endurance - Best Result,20th,1st,x1
Endurance - Total,21st,1660.86,
Engineering Design - Average Points,109th,82.12,
Engineering Design - Best Result,36th,2nd,x1
Engineering Design - Total,27th,2381.61,
Fuel - Average Points,58th,34.7,
Fuel - Best Result,13th,1st,x2
Fuel - Total,16th,1006.28,
Points - Average Points,71st,351.86,
Points - Total,23rd,10204,
Skidpad - Average Points,67th,19.77,
Skidpad - Best Result,17th,1st,x1
Skidpad - Total,26th,573.19,
