Acceleration - Average Points,38th,34.48,
Acceleration - Best Result,68th,3rd,x1
Acceleration - Total,82nd,172.42,
AutoX - Average Points,46th,48.59,
AutoX - Best Result,94th,5th,x2
AutoX - Total,81st,242.93,
Business Presentation - Average Points,146th,52.74,
Business Presentation - Best Result,40th,1st,x1
Business Presentation - Total,152nd,263.71,
Cost - Average Points,205th,51.79,
Cost - Best Result,45th,1st,x1
Cost - Total,156th,258.94,
Endurance - Average Points,5th,162.88,
Endurance - Best Result,31st,1st,x1
Endurance - Total,50th,814.39,
Engineering Design - Average Points,46th,107.58,
Engineering Design - Best Result,134th,7th,x1
Engineering Design - Total,121st,537.9,
Fuel - Average Points,86th,26.94,
Fuel - Best Result,118th,3rd,x1
Fuel - Total,105th,134.68,
Points - Average Points,23rd,517.6,
Points - Total,93rd,2588,
Skidpad - Average Points,33rd,32.77,
Skidpad - Best Result,71st,3rd,x1
Skidpad - Total,78th,163.83,
