Business Presentation - Average Points,113th,55.1,
Business Presentation - Best Result,204th,13th,x1
Business Presentation - Total,202nd,110.2,
Cost - Average Points,42nd,78.05,
Cost - Best Result,109th,5th,x1
Cost - Total,169th,156.1,
Engineering Design - Average Points,190th,60.0,
Engineering Design - Best Result,160th,11th,x1
Engineering Design - Total,199th,120.0,
Points - Average Points,164th,193.0,
Points - Total,190th,386,
