Acceleration - Average Points,113th,15.87,
Acceleration - Best Result,107th,6th,x1
Acceleration - Total,40th,492.05,
AutoX - Average Points,132nd,13.9,
AutoX - Best Result,113th,6th,x1
AutoX - Total,48th,430.84,
Business Presentation - Average Points,162nd,51.68,
Business Presentation - Best Result,114th,4th,x1
Business Presentation - Total,23rd,1602.1,
Cost - Average Points,127th,65.28,
Cost - Best Result,91st,3rd,x1
Cost - Total,19th,2023.75,
Endurance - Average Points,94th,44.87,
Endurance - Best Result,82nd,4th,x1
Endurance - Total,29th,1391.12,
Engineering Design - Average Points,116th,85.26,
Engineering Design - Best Result,74th,4th,x1
Engineering Design - Total,28th,2642.98,
Fuel - Average Points,75th,30.13,
Fuel - Best Result,11th,1st,x2
Fuel - Total,21st,934.09,
Points - Average Points,95th,329.0,
Points - Total,28th,10199,
Skidpad - Average Points,60th,24.62,
Skidpad - Best Result,79th,4th,x2
Skidpad - Total,22nd,763.27,
