Acceleration - Average Points,100th,10.82,
Acceleration - Best Result,84th,6th,x1
Acceleration - Total,65th,162.23,
AutoX - Average Points,84th,22.01,
AutoX - Best Result,73rd,5th,x1
AutoX - Total,49th,330.17,
Business Presentation - Average Points,178th,47.3,
Business Presentation - Best Result,87th,4th,x1
Business Presentation - Total,44th,709.52,
Cost - Average Points,200th,43.17,
Cost - Best Result,16th,1st,x1
Cost - Total,62nd,647.61,
Endurance - Average Points,129th,4.92,
Endurance - Best Result,108th,8th,x2
Endurance - Total,105th,73.77,
Engineering Design - Average Points,136th,72.95,
Engineering Design - Best Result,66th,4th,x1
Engineering Design - Total,52nd,1094.19,
Fuel - Average Points,119th,7.28,
Fuel - Best Result,66th,2nd,x1
Fuel - Total,84th,109.17,
Points - Average Points,147th,198.47,
Points - Total,59th,2977,
Skidpad - Average Points,113th,7.29,
Skidpad - Best Result,47th,3rd,x1
Skidpad - Total,77th,109.28,
