Acceleration - Average Points,123rd,12.89,
Acceleration - Best Result,191st,24th,x1
Acceleration - Total,118th,90.2,
AutoX - Average Points,29th,60.42,
AutoX - Best Result,28th,1st,x1
AutoX - Total,49th,422.91,
Business Presentation - Average Points,202nd,47.89,
Business Presentation - Best Result,67th,2nd,x1
Business Presentation - Total,125th,335.21,
Cost - Average Points,313th,16.57,
Cost - Best Result,307th,41st,x1
Cost - Total,240th,115.97,
Endurance - Average Points,172nd,5.29,
Endurance - Best Result,207th,33rd,x1
Endurance - Total,162nd,37.0,
Engineering Design - Average Points,253rd,50.57,
Engineering Design - Best Result,279th,30th,x1
Engineering Design - Total,160th,354.0,
Fuel - Average Points,145th,11.74,
Fuel - Best Result,88th,2nd,x1
Fuel - Total,151st,82.2,
Points - Average Points,181st,200.57,
Points - Total,148th,1404,
Skidpad - Average Points,158th,5.55,
Skidpad - Best Result,188th,24th,x1
Skidpad - Total,148th,38.83,
