Acceleration - Average Points,94th,13.74,
Acceleration - Best Result,109th,8th,x1
Acceleration - Total,106th,41.23,
AutoX - Average Points,37th,49.01,
AutoX - Best Result,106th,7th,x1
AutoX - Total,79th,147.04,
Business Presentation - Average Points,268th,31.09,
Business Presentation - Best Result,107th,5th,x1
Business Presentation - Total,176th,93.26,
Cost - Average Points,238th,32.24,
Cost - Best Result,164th,11th,x1
Cost - Total,170th,96.71,
Endurance - Average Points,33rd,95.16,
Endurance - Best Result,69th,4th,x1
Endurance - Total,74th,285.49,
Engineering Design - Average Points,156th,69.1,
Engineering Design - Best Result,97th,6th,x1
Engineering Design - Total,146th,207.3,
Fuel - Average Points,55th,36.82,
Fuel - Best Result,80th,2nd,x1
Fuel - Total,82nd,110.46,
Points - Average Points,69th,347.0,
Points - Total,119th,1041,
Skidpad - Average Points,65th,19.85,
Skidpad - Best Result,85th,6th,x1
Skidpad - Total,96th,59.56,
