Acceleration - Average Points,185th,1.67,
Acceleration - Best Result,161st,14th,x1
Acceleration - Total,189th,5.0,
Business Presentation - Average Points,3rd,81.87,
Business Presentation - Best Result,234th,13th,x1
Business Presentation - Total,160th,245.6,
Cost - Average Points,42nd,79.43,
Cost - Best Result,180th,9th,x1
Cost - Total,166th,238.3,
Endurance - Average Points,150th,9.0,
Endurance - Best Result,141st,8th,x1
Endurance - Total,171st,27.0,
Engineering Design - Average Points,189th,69.0,
Engineering Design - Best Result,128th,7th,x1
Engineering Design - Total,210th,207.0,
Points - Average Points,140th,253.0,
Points - Total,194th,759,
Skidpad - Average Points,167th,3.83,
Skidpad - Best Result,159th,12th,x1
Skidpad - Total,178th,11.5,
