Acceleration - Average Points,188th,1.5,
Acceleration - Best Result,157th,13th,x1
Acceleration - Total,181st,9.0,
Business Presentation - Average Points,288th,37.19,
Business Presentation - Best Result,64th,2nd,x1
Business Presentation - Total,170th,223.12,
Cost - Average Points,265th,36.45,
Cost - Best Result,123rd,5th,x2
Cost - Total,176th,218.7,
Endurance - Average Points,198th,2.0,
Endurance - Best Result,159th,10th,x1
Endurance - Total,191st,12.0,
Engineering Design - Average Points,194th,68.03,
Engineering Design - Best Result,154th,9th,x1
Engineering Design - Total,147th,408.17,
Fuel - Average Points,132nd,14.37,
Fuel - Best Result,157th,7th,x1
Fuel - Total,149th,86.21,
Points - Average Points,227th,163.5,
Points - Total,173rd,981,
Skidpad - Average Points,166th,4.03,
Skidpad - Best Result,149th,10th,x1
Skidpad - Total,169th,24.18,
