Acceleration - Average Points,51st,31.57,
Acceleration - Best Result,133rd,9th,x2
Acceleration - Total,113th,94.72,
AutoX - Average Points,1st,101.91,
AutoX - Best Result,58th,3rd,x2
AutoX - Total,72nd,305.74,
Business Presentation - Average Points,143rd,53.22,
Business Presentation - Best Result,85th,3rd,x1
Business Presentation - Total,209th,159.67,
Cost - Average Points,188th,55.54,
Cost - Best Result,89th,3rd,x1
Cost - Total,202nd,166.63,
Endurance - Average Points,24th,114.64,
Endurance - Best Result,113th,6th,x1
Endurance - Total,88th,343.92,
Engineering Design - Average Points,25th,115.23,
Engineering Design - Best Result,125th,7th,x1
Engineering Design - Total,161st,345.69,
Fuel - Average Points,51st,36.1,
Fuel - Best Result,151st,6th,x1
Fuel - Total,112th,108.31,
Points - Average Points,19th,551.67,
Points - Total,129th,1655,
Skidpad - Average Points,15th,43.52,
Skidpad - Best Result,105th,6th,x1
Skidpad - Total,86th,130.57,
