Acceleration - Average Points,101st,18.28,
Acceleration - Best Result,45th,2nd,x1
Acceleration - Total,104th,109.7,
AutoX - Average Points,111th,23.55,
AutoX - Best Result,102nd,5th,x1
AutoX - Total,112th,141.3,
Business Presentation - Average Points,6th,78.65,
Business Presentation - Best Result,32nd,1st,x1
Business Presentation - Total,91st,471.9,
Cost - Average Points,13th,88.02,
Cost - Best Result,83rd,3rd,x2
Cost - Total,97th,528.1,
Endurance - Average Points,178th,4.5,
Endurance - Best Result,175th,12th,x1
Endurance - Total,170th,27.0,
Engineering Design - Average Points,21st,118.95,
Engineering Design - Best Result,14th,1st,x2
Engineering Design - Total,96th,713.7,
Fuel - Average Points,129th,15.07,
Fuel - Best Result,132nd,4th,x1
Fuel - Total,145th,90.4,
Points - Average Points,70th,374.17,
Points - Total,105th,2245,
Skidpad - Average Points,73rd,21.39,
Skidpad - Best Result,30th,1st,x1
Skidpad - Total,87th,128.36,
