Acceleration - Average Points,109th,16.46,
Acceleration - Best Result,64th,3rd,x1
Acceleration - Total,66th,246.93,
AutoX - Average Points,120th,19.7,
AutoX - Best Result,133rd,8th,x2
AutoX - Total,73rd,295.55,
Business Presentation - Average Points,100th,57.01,
Business Presentation - Best Result,63rd,2nd,x1
Business Presentation - Total,50th,855.12,
Cost - Average Points,71st,74.43,
Cost - Best Result,70th,2nd,x1
Cost - Total,48th,1116.47,
Endurance - Average Points,123rd,26.65,
Endurance - Best Result,111th,6th,x2
Endurance - Total,83rd,399.81,
Engineering Design - Average Points,99th,88.9,
Engineering Design - Best Result,152nd,9th,x1
Engineering Design - Total,55th,1333.51,
Fuel - Average Points,151st,10.32,
Fuel - Best Result,144th,5th,x1
Fuel - Total,100th,154.75,
Points - Average Points,108th,304.93,
Points - Total,55th,4574,
Skidpad - Average Points,104th,14.83,
Skidpad - Best Result,111th,6th,x1
Skidpad - Total,59th,222.5,
