Acceleration - Average Points,26th,43.61,
Acceleration - Best Result,29th,2nd,x4
Acceleration - Total,9th,1308.31,
AutoX - Average Points,16th,72.05,
AutoX - Best Result,6th,1st,x4
AutoX - Total,6th,2161.56,
Business Presentation - Average Points,85th,58.87,
Business Presentation - Best Result,3rd,1st,x5
Business Presentation - Total,8th,1766.2,
Cost - Average Points,57th,74.91,
Cost - Best Result,41st,1st,x1
Cost - Total,8th,2247.33,
Endurance - Average Points,20th,127.07,
Endurance - Best Result,6th,1st,x3
Endurance - Total,7th,3812.19,
Engineering Design - Average Points,17th,124.17,
Engineering Design - Best Result,5th,1st,x4
Engineering Design - Total,6th,3725.2,
Fuel - Average Points,19th,55.12,
Fuel - Best Result,4th,1st,x4
Fuel - Total,6th,1653.7,
Points - Average Points,14th,588.27,
Points - Total,6th,17648,
Skidpad - Average Points,22nd,39.58,
Skidpad - Best Result,7th,1st,x4
Skidpad - Total,7th,1187.55,
