Business Presentation - Average Points,98th,57.26,
Business Presentation - Best Result,214th,11th,x1
Business Presentation - Total,248th,114.52,
Cost - Average Points,5th,93.84,
Cost - Best Result,97th,3rd,x1
Cost - Total,190th,187.67,
Endurance - Average Points,6th,162.5,
Endurance - Best Result,29th,1st,x1
Endurance - Total,94th,325.0,
Engineering Design - Average Points,31st,112.59,
Engineering Design - Best Result,80th,4th,x1
Engineering Design - Total,201st,225.18,
Fuel - Average Points,20th,50.0,
Fuel - Best Result,46th,1st,x1
Fuel - Total,122nd,100.0,
Points - Average Points,39th,474.0,
Points - Total,176th,948,
