Acceleration - Average Points,116th,5.3,
Acceleration - Best Result,129th,18th,x1
Acceleration - Total,125th,10.6,
AutoX - Average Points,127th,4.5,
AutoX - Best Result,137th,14th,x1
AutoX - Total,141st,9.0,
Business Presentation - Average Points,89th,58.42,
Business Presentation - Best Result,178th,11th,x1
Business Presentation - Total,159th,116.83,
Cost - Average Points,266th,7.5,
Cost - Best Result,272nd,63rd,x1
Cost - Total,262nd,15.0,
Engineering Design - Average Points,170th,63.4,
Engineering Design - Best Result,176th,14th,x1
Engineering Design - Total,173rd,126.8,
Points - Average Points,246th,116.5,
Points - Total,195th,233,
Skidpad - Average Points,131st,1.75,
Skidpad - Best Result,128th,16th,x1
Skidpad - Total,139th,3.5,
