Acceleration - Average Points,39th,33.7,
Acceleration - Best Result,75th,3rd,x1
Acceleration - Total,107th,101.11,
AutoX - Average Points,180th,3.17,
AutoX - Best Result,174th,13th,x1
AutoX - Total,191st,9.5,
Business Presentation - Average Points,208th,47.4,
Business Presentation - Best Result,82nd,2nd,x1
Business Presentation - Total,219th,142.19,
Cost - Average Points,264th,36.5,
Cost - Best Result,278th,27th,x1
Cost - Total,245th,109.5,
Endurance - Average Points,56th,72.28,
Endurance - Best Result,58th,2nd,x1
Endurance - Total,116th,216.83,
Engineering Design - Average Points,294th,38.47,
Engineering Design - Best Result,211th,14th,x1
Engineering Design - Total,257th,115.4,
Fuel - Average Points,76th,29.99,
Fuel - Best Result,103rd,2nd,x1
Fuel - Total,146th,89.96,
Points - Average Points,121st,282.0,
Points - Total,189th,846,
Skidpad - Average Points,74th,20.75,
Skidpad - Best Result,58th,2nd,x1
Skidpad - Total,133rd,62.24,
