Business Presentation - Average Points,201st,45.1,
Business Presentation - Best Result,231st,18th,x1
Business Presentation - Total,265th,45.1,
Cost - Average Points,256th,21.38,
Cost - Best Result,231st,21st,x1
Cost - Total,270th,21.38,
Engineering Design - Average Points,247th,40.0,
Engineering Design - Best Result,220th,20th,x1
Engineering Design - Total,267th,40.0,
Points - Average Points,259th,101.0,
Points - Total,278th,101,
