AutoX - Average Points,162nd,1.5,
AutoX - Best Result,168th,31st,x1
AutoX - Total,171st,4.5,
Business Presentation - Average Points,159th,50.41,
Business Presentation - Best Result,130th,6th,x1
Business Presentation - Total,172nd,151.24,
Cost - Average Points,7th,90.25,
Cost - Best Result,26th,1st,x1
Cost - Total,127th,270.75,
Endurance - Average Points,27th,108.33,
Endurance - Best Result,25th,1st,x1
Endurance - Total,74th,325.0,
Engineering Design - Average Points,76th,91.17,
Engineering Design - Best Result,25th,1st,x1
Engineering Design - Total,148th,273.5,
Fuel - Average Points,64th,33.33,
Fuel - Best Result,38th,1st,x1
Fuel - Total,103rd,100.0,
Points - Average Points,61st,375.0,
Points - Total,136th,1125,
