Acceleration - Average Points,5th,65.83,
Acceleration - Best Result,17th,1st,x1
Acceleration - Total,65th,197.5,
AutoX - Average Points,5th,86.2,
AutoX - Best Result,37th,2nd,x1
AutoX - Total,68th,258.6,
Business Presentation - Average Points,67th,60.17,
Business Presentation - Best Result,128th,6th,x1
Business Presentation - Total,155th,180.5,
Cost - Average Points,10th,87.3,
Cost - Best Result,45th,2nd,x2
Cost - Total,130th,261.9,
Endurance - Average Points,78th,47.4,
Endurance - Best Result,74th,4th,x1
Endurance - Total,107th,142.2,
Engineering Design - Average Points,52nd,103.33,
Engineering Design - Best Result,67th,4th,x1
Engineering Design - Total,144th,310.0,
Fuel - Average Points,9th,63.3,
Fuel - Best Result,69th,2nd,x1
Fuel - Total,72nd,189.9,
Points - Average Points,17th,561.0,
Points - Total,103rd,1683,
Skidpad - Average Points,12th,47.4,
Skidpad - Best Result,19th,1st,x1
Skidpad - Total,70th,142.2,
