Acceleration - Average Points,88th,22.28,
Acceleration - Best Result,44th,2nd,x1
Acceleration - Total,27th,690.61,
AutoX - Average Points,126th,15.62,
AutoX - Best Result,63rd,3rd,x1
AutoX - Total,44th,484.22,
Business Presentation - Average Points,158th,51.86,
Business Presentation - Best Result,91st,3rd,x1
Business Presentation - Total,22nd,1607.67,
Cost - Average Points,147th,62.43,
Cost - Best Result,66th,2nd,x1
Cost - Total,23rd,1935.24,
Endurance - Average Points,125th,26.07,
Endurance - Best Result,96th,5th,x2
Endurance - Total,52nd,808.02,
Engineering Design - Average Points,62nd,103.77,
Engineering Design - Best Result,35th,2nd,x2
Engineering Design - Total,14th,3216.97,
Fuel - Average Points,140th,12.56,
Fuel - Best Result,83rd,2nd,x1
Fuel - Total,50th,389.3,
Points - Average Points,109th,300.58,
Points - Total,30th,9318,
Skidpad - Average Points,134th,9.41,
Skidpad - Best Result,97th,5th,x1
Skidpad - Total,49th,291.8,
