Business Presentation - Average Points,283rd,19.4,
Business Presentation - Best Result,289th,87th,x1
Business Presentation - Total,285th,19.4,
Cost - Average Points,239th,31.1,
Cost - Best Result,276th,72nd,x1
Cost - Total,254th,31.1,
Endurance - Average Points,48th,69.2,
Endurance - Best Result,143rd,21st,x1
Endurance - Total,106th,69.2,
Engineering Design - Average Points,116th,80.0,
Engineering Design - Best Result,267th,51st,x1
Engineering Design - Total,204th,80.0,
Fuel - Average Points,2nd,97.4,
Fuel - Best Result,105th,4th,x1
Fuel - Total,101st,97.4,
Points - Average Points,93rd,297.0,
Points - Total,182nd,297,
