Acceleration - Average Points,67th,26.79,
Acceleration - Best Result,80th,4th,x1
Acceleration - Total,22nd,749.99,
AutoX - Average Points,57th,42.91,
AutoX - Best Result,22nd,1st,x1
AutoX - Total,16th,1201.47,
Business Presentation - Average Points,185th,49.03,
Business Presentation - Best Result,133rd,5th,x1
Business Presentation - Total,29th,1372.88,
Cost - Average Points,210th,49.84,
Cost - Best Result,122nd,5th,x4
Cost - Total,40th,1395.52,
Endurance - Average Points,31st,108.93,
Endurance - Best Result,11th,1st,x2
Endurance - Total,13th,3049.91,
Engineering Design - Average Points,51st,106.76,
Engineering Design - Best Result,56th,3rd,x2
Engineering Design - Total,23rd,2989.26,
Fuel - Average Points,52nd,35.66,
Fuel - Best Result,80th,2nd,x1
Fuel - Total,18th,998.43,
Points - Average Points,55th,424.11,
Points - Total,21st,11875,
Skidpad - Average Points,67th,22.23,
Skidpad - Best Result,65th,3rd,x1
Skidpad - Total,28th,622.31,
