Acceleration - Average Points,82nd,18.83,
Acceleration - Best Result,68th,4th,x2
Acceleration - Total,42nd,357.73,
AutoX - Average Points,97th,21.06,
AutoX - Best Result,79th,4th,x1
AutoX - Total,46th,400.07,
Business Presentation - Average Points,238th,40.31,
Business Presentation - Best Result,110th,4th,x1
Business Presentation - Total,47th,765.87,
Cost - Average Points,180th,48.93,
Cost - Best Result,117th,5th,x1
Cost - Total,46th,929.69,
Endurance - Average Points,68th,56.93,
Endurance - Best Result,69th,4th,x2
Endurance - Total,31st,1081.66,
Engineering Design - Average Points,128th,79.16,
Engineering Design - Best Result,52nd,3rd,x2
Engineering Design - Total,38th,1503.96,
Fuel - Average Points,92nd,23.38,
Fuel - Best Result,67th,2nd,x2
Fuel - Total,39th,444.17,
Points - Average Points,94th,300.26,
Points - Total,40th,5705,
Skidpad - Average Points,77th,18.1,
Skidpad - Best Result,65th,3rd,x1
Skidpad - Total,37th,343.83,
