Acceleration - Average Points,124th,6.58,
Acceleration - Best Result,107th,7th,x2
Acceleration - Total,94th,98.63,
AutoX - Average Points,114th,12.93,
AutoX - Best Result,84th,5th,x1
AutoX - Total,81st,193.89,
Business Presentation - Average Points,127th,53.72,
Business Presentation - Best Result,42nd,2nd,x2
Business Presentation - Total,45th,805.77,
Cost - Average Points,13th,86.62,
Cost - Best Result,13th,1st,x2
Cost - Total,35th,1299.24,
Endurance - Average Points,92nd,31.22,
Endurance - Best Result,75th,4th,x1
Endurance - Total,63rd,468.34,
Engineering Design - Average Points,89th,86.78,
Engineering Design - Best Result,94th,6th,x2
Engineering Design - Total,44th,1301.64,
Fuel - Average Points,94th,23.17,
Fuel - Best Result,27th,1st,x1
Fuel - Total,49th,347.56,
Points - Average Points,93rd,303.8,
Points - Total,49th,4557,
Skidpad - Average Points,106th,10.72,
Skidpad - Best Result,90th,6th,x1
Skidpad - Total,68th,160.79,
