Acceleration - Average Points,128th,2.2,
Acceleration - Best Result,123rd,17th,x1
Acceleration - Total,124th,13.2,
AutoX - Average Points,144th,1.5,
AutoX - Best Result,132nd,14th,x1
AutoX - Total,139th,9.0,
Business Presentation - Average Points,165th,49.3,
Business Presentation - Best Result,113th,6th,x1
Business Presentation - Total,88th,295.83,
Cost - Average Points,202nd,42.22,
Cost - Best Result,121st,7th,x1
Cost - Total,109th,253.31,
Endurance - Average Points,132nd,4.17,
Endurance - Best Result,127th,10th,x1
Endurance - Total,128th,25.0,
Engineering Design - Average Points,131st,74.82,
Engineering Design - Best Result,145th,11th,x1
Engineering Design - Total,96th,448.89,
Points - Average Points,182nd,171.83,
Points - Total,120th,1031,
Skidpad - Average Points,134th,1.17,
Skidpad - Best Result,127th,16th,x1
Skidpad - Total,130th,7.0,
