Acceleration - Average Points,166th,3.85,
Acceleration - Best Result,123rd,7th,x1
Acceleration - Total,145th,46.23,
AutoX - Average Points,196th,1.54,
AutoX - Best Result,141st,9th,x2
AutoX - Total,179th,18.5,
Business Presentation - Average Points,166th,51.27,
Business Presentation - Best Result,59th,2nd,x1
Business Presentation - Total,72nd,615.19,
Cost - Average Points,222nd,47.72,
Cost - Best Result,176th,9th,x2
Cost - Total,92nd,572.68,
Endurance - Average Points,192nd,2.75,
Endurance - Best Result,114th,6th,x1
Endurance - Total,167th,33.0,
Engineering Design - Average Points,182nd,70.31,
Engineering Design - Best Result,167th,10th,x1
Engineering Design - Total,82nd,843.72,
Points - Average Points,220th,168.25,
Points - Total,112th,2019,
Skidpad - Average Points,165th,4.11,
Skidpad - Best Result,122nd,7th,x1
Skidpad - Total,141st,49.38,
