Acceleration - Average Points,72nd,25.61,
Acceleration - Best Result,72nd,3rd,x1
Acceleration - Total,80th,179.24,
AutoX - Average Points,34th,56.23,
AutoX - Best Result,85th,4th,x1
AutoX - Total,55th,393.61,
Business Presentation - Average Points,97th,57.5,
Business Presentation - Best Result,44th,1st,x1
Business Presentation - Total,108th,402.47,
Cost - Average Points,111th,67.3,
Cost - Best Result,5th,1st,x4
Cost - Total,106th,471.1,
Endurance - Average Points,28th,110.06,
Endurance - Best Result,33rd,1st,x1
Endurance - Total,55th,770.44,
Engineering Design - Average Points,38th,110.04,
Engineering Design - Best Result,46th,2nd,x1
Engineering Design - Total,89th,770.25,
Fuel - Average Points,23rd,48.67,
Fuel - Best Result,9th,1st,x3
Fuel - Total,53rd,340.67,
Points - Average Points,33rd,490.0,
Points - Total,74th,3430,
Skidpad - Average Points,106th,14.65,
Skidpad - Best Result,86th,4th,x1
Skidpad - Total,100th,102.54,
