Acceleration - Average Points,80th,17.38,
Acceleration - Best Result,116th,10th,x1
Acceleration - Total,96th,69.5,
AutoX - Average Points,110th,11.32,
AutoX - Best Result,146th,21st,x1
AutoX - Total,118th,45.3,
Business Presentation - Average Points,177th,47.4,
Business Presentation - Best Result,146th,8th,x1
Business Presentation - Total,126th,189.6,
Cost - Average Points,192nd,44.97,
Cost - Best Result,246th,32nd,x1
Cost - Total,129th,179.9,
Endurance - Average Points,91st,24.02,
Endurance - Best Result,137th,11th,x1
Endurance - Total,103rd,96.1,
Engineering Design - Average Points,159th,68.75,
Engineering Design - Best Result,85th,5th,x1
Engineering Design - Total,129th,275.0,
Fuel - Average Points,79th,25.0,
Fuel - Best Result,48th,1st,x1
Fuel - Total,97th,100.0,
Points - Average Points,118th,234.25,
Points - Total,127th,937,
Skidpad - Average Points,109th,7.82,
Skidpad - Best Result,132nd,18th,x1
Skidpad - Total,114th,31.3,
