Acceleration - Average Points,192nd,1.04,
Acceleration - Best Result,187th,22nd,x1
Acceleration - Total,186th,6.25,
AutoX - Average Points,184th,2.42,
AutoX - Best Result,180th,16th,x1
AutoX - Total,184th,14.5,
Business Presentation - Average Points,285th,37.73,
Business Presentation - Best Result,180th,8th,x1
Business Presentation - Total,169th,226.38,
Cost - Average Points,231st,46.55,
Cost - Best Result,188th,10th,x1
Cost - Total,151st,279.31,
Engineering Design - Average Points,283rd,41.56,
Engineering Design - Best Result,205th,14th,x1
Engineering Design - Total,188th,249.35,
Points - Average Points,302nd,105.83,
Points - Total,205th,635,
Skidpad - Average Points,196th,0.62,
Skidpad - Best Result,187th,24th,x1
Skidpad - Total,191st,3.75,
