Acceleration - Average Points,122nd,3.48,
Acceleration - Best Result,96th,7th,x2
Acceleration - Total,122nd,17.4,
AutoX - Average Points,113th,10.6,
AutoX - Best Result,108th,8th,x2
AutoX - Total,116th,53.01,
Business Presentation - Average Points,242nd,38.94,
Business Presentation - Best Result,160th,10th,x1
Business Presentation - Total,122nd,194.68,
Cost - Average Points,208th,40.82,
Cost - Best Result,161st,11th,x1
Cost - Total,122nd,204.11,
Endurance - Average Points,119th,7.0,
Endurance - Best Result,109th,8th,x2
Endurance - Total,121st,35.0,
Engineering Design - Average Points,213th,51.44,
Engineering Design - Best Result,137th,10th,x1
Engineering Design - Total,131st,257.18,
Points - Average Points,226th,131.6,
Points - Total,143rd,658,
Skidpad - Average Points,106th,8.36,
Skidpad - Best Result,81st,6th,x1
Skidpad - Total,108th,41.82,
