Acceleration - Average Points,5th,66.49,
Acceleration - Best Result,133rd,22nd,x1
Acceleration - Total,97th,66.49,
Business Presentation - Average Points,202nd,45.0,
Business Presentation - Best Result,272nd,38th,x1
Business Presentation - Total,258th,45.0,
Cost - Average Points,267th,6.53,
Cost - Best Result,279th,79th,x1
Cost - Total,267th,6.53,
Engineering Design - Average Points,206th,54.0,
Engineering Design - Best Result,269th,53rd,x1
Engineering Design - Total,234th,54.0,
Points - Average Points,181st,172.0,
Points - Total,228th,172,
