Acceleration - Average Points,150th,7.15,
Acceleration - Best Result,154th,13th,x1
Acceleration - Total,119th,85.8,
AutoX - Average Points,173rd,4.54,
AutoX - Best Result,150th,10th,x1
AutoX - Total,157th,54.52,
Business Presentation - Average Points,181st,49.55,
Business Presentation - Best Result,115th,4th,x1
Business Presentation - Total,75th,594.65,
Cost - Average Points,141st,63.6,
Cost - Best Result,187th,10th,x1
Cost - Total,70th,763.14,
Endurance - Average Points,197th,2.08,
Endurance - Best Result,165th,11th,x1
Endurance - Total,175th,25.0,
Engineering Design - Average Points,146th,78.0,
Engineering Design - Best Result,185th,12th,x1
Engineering Design - Total,75th,936.0,
Points - Average Points,173rd,208.58,
Points - Total,95th,2503,
Skidpad - Average Points,142nd,8.29,
Skidpad - Best Result,120th,7th,x1
Skidpad - Total,104th,99.45,
