Rank,University,Lowest Place,#
1,Wroclaw University of Technology,1st,3
2,AGH University of Science and Technology,2nd,1
3,Gdańsk University of Technology,2nd,1
4,Rzeszów University of Technology,3rd,2
5,Białystok University of Technology,3rd,1
6,Poznan University of Technology,5th,1
7,Warsaw University of Technology,9th,1
8,Silesian University of Technology,10th,1
